service,fiscal_year,year,start_year,diagnosis_category,sex,age_group,rate_per_100k,ci_low,ci_high
ED visit,2023-2024,2024,2023,Personality disorders,Male,Agegroup:18–24years–Rate,36.0,,
ED visit,2023-2024,2024,2023,Personality disorders,Total,Agegroup:18–24years–Rate,82.0,,
ED visit,2023-2024,2024,2023,Other disorders,Female,Agegroup:18–24years–Rate,490.0,,
ED visit,2023-2024,2024,2023,Other disorders,Male,Agegroup:18–24years–Rate,310.0,,
ED visit,2023-2024,2024,2023,Other disorders,Total,Agegroup:18–24years–Rate,396.0,,
ED visit,2023-2024,2024,2023,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–Rate,402.0,,
ED visit,2023-2024,2024,2023,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–Rate,242.0,,
ED visit,2023-2024,2024,2023,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–Rate,318.0,,
ED visit,2023-2024,2024,2023,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–Rate,4.0,,
ED visit,2023-2024,2024,2023,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–Rate,8.0,,
ED visit,2023-2024,2024,2023,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–Rate,6.0,,
ED visit,2023-2024,2024,2023,   Eating and feeding disorders,Female,Agegroup:18–24years–Rate,18.0,,
ED visit,2023-2024,2024,2023,   Eating and feeding disorders,Male,Agegroup:18–24years–Rate,2.0,,
ED visit,2023-2024,2024,2023,   Eating and feeding disorders,Total,Agegroup:18–24years–Rate,10.0,,
ED visit,2023-2024,2024,2023,   Tic disorders,Female,Agegroup:18–24years–Rate,3.0,,
ED visit,2023-2024,2024,2023,   Tic disorders,Male,Agegroup:18–24years–Rate,1.0,,
ED visit,2023-2024,2024,2023,   Tic disorders,Total,Agegroup:18–24years–Rate,2.0,,
ED visit,2023-2024,2024,2023,   ADHD,Female,Agegroup:18–24years–Rate,7.0,,
ED visit,2023-2024,2024,2023,   ADHD,Male,Agegroup:18–24years–Rate,10.0,,
ED visit,2023-2024,2024,2023,   ADHD,Total,Agegroup:18–24years–Rate,9.0,,
ED visit,2018-2019,2019,2018,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,31.0,31.0,39.0
ED visit,2018-2019,2019,2018,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,20.0,20.0,27.0
ED visit,2018-2019,2019,2018,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,26.0,26.0,31.0
ED visit,2018-2019,2019,2018,Substance-related disorders,Female,Agegroup:18–24years–95%CI,720.0,720.0,756.0
ED visit,2018-2019,2019,2018,Substance-related disorders,Male,Agegroup:18–24years–95%CI,873.0,873.0,911.0
ED visit,2018-2019,2019,2018,Substance-related disorders,Total,Agegroup:18–24years–95%CI,805.0,805.0,832.0
ED visit,2018-2019,2019,2018,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,110.0,110.0,125.0
ED visit,2018-2019,2019,2018,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,278.0,278.0,300.0
ED visit,2018-2019,2019,2018,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,200.0,200.0,214.0
ED visit,2018-2019,2019,2018,Mood disorders,Female,Agegroup:18–24years–95%CI,745.0,745.0,783.0
ED visit,2018-2019,2019,2018,Mood disorders,Male,Agegroup:18–24years–95%CI,489.0,489.0,518.0
ED visit,2018-2019,2019,2018,Mood disorders,Total,Agegroup:18–24years–95%CI,616.0,616.0,640.0
ED visit,2018-2019,2019,2018,Anxiety disorders,Female,Agegroup:18–24years–95%CI,788.0,788.0,826.0
ED visit,2018-2019,2019,2018,Anxiety disorders,Male,Agegroup:18–24years–95%CI,513.0,513.0,543.0
ED visit,2018-2019,2019,2018,Anxiety disorders,Total,Agegroup:18–24years–95%CI,650.0,650.0,674.0
ED visit,2018-2019,2019,2018,Personality disorders,Female,Agegroup:18–24years–95%CI,153.0,153.0,170.0
ED visit,2018-2019,2019,2018,Personality disorders,Male,Agegroup:18–24years–95%CI,44.0,44.0,53.0
ED visit,2018-2019,2019,2018,Personality disorders,Total,Agegroup:18–24years–95%CI,98.0,98.0,107.0
ED visit,2018-2019,2019,2018,Other disorders,Female,Agegroup:18–24years–95%CI,684.0,684.0,720.0
ED visit,2018-2019,2019,2018,Other disorders,Male,Agegroup:18–24years–95%CI,474.0,474.0,503.0
ED visit,2018-2019,2019,2018,Other disorders,Total,Agegroup:18–24years–95%CI,579.0,579.0,602.0
ED visit,2018-2019,2019,2018,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,591.0,591.0,624.0
ED visit,2018-2019,2019,2018,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,396.0,396.0,422.0
ED visit,2018-2019,2019,2018,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,494.0,494.0,515.0
ED visit,2018-2019,2019,2018,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,9.0,9.0,13.0
ED visit,2018-2019,2019,2018,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,12.0,12.0,16.0
ED visit,2018-2019,2019,2018,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,11.0,11.0,14.0
ED visit,2018-2019,2019,2018,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,16.0,16.0,22.0
ED visit,2018-2019,2019,2018,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,3.0
ED visit,2018-2019,2019,2018,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,9.0,9.0,12.0
ED visit,2018-2019,2019,2018,   Tic disorders,Female,Agegroup:18–24years–95%CI,0.0,0.0,1.0
ED visit,2018-2019,2019,2018,   Tic disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
ED visit,2018-2019,2019,2018,   Tic disorders,Total,Agegroup:18–24years–95%CI,1.0,1.0,1.0
ED visit,2018-2019,2019,2018,   ADHD,Female,Agegroup:18–24years–95%CI,4.0,4.0,7.0
ED visit,2018-2019,2019,2018,   ADHD,Male,Agegroup:18–24years–95%CI,9.0,9.0,14.0
ED visit,2018-2019,2019,2018,   ADHD,Total,Agegroup:18–24years–95%CI,7.0,7.0,10.0
ED visit,2019-2020,2020,2019,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,26.0,26.0,33.0
ED visit,2019-2020,2020,2019,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,17.0,17.0,22.0
ED visit,2019-2020,2020,2019,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,22.0,22.0,26.0
ED visit,2019-2020,2020,2019,Substance-related disorders,Female,Agegroup:18–24years–95%CI,681.0,681.0,717.0
ED visit,2019-2020,2020,2019,Substance-related disorders,Male,Agegroup:18–24years–95%CI,791.0,791.0,828.0
ED visit,2019-2020,2020,2019,Substance-related disorders,Total,Agegroup:18–24years–95%CI,744.0,744.0,770.0
ED visit,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,107.0,107.0,121.0
ED visit,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,262.0,262.0,283.0
ED visit,2019-2020,2020,2019,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,190.0,190.0,203.0
ED visit,2019-2020,2020,2019,Mood disorders,Female,Agegroup:18–24years–95%CI,684.0,684.0,720.0
ED visit,2019-2020,2020,2019,Mood disorders,Male,Agegroup:18–24years–95%CI,430.0,430.0,457.0
ED visit,2019-2020,2020,2019,Mood disorders,Total,Agegroup:18–24years–95%CI,556.0,556.0,578.0
ED visit,2019-2020,2020,2019,Anxiety disorders,Female,Agegroup:18–24years–95%CI,731.0,731.0,768.0
ED visit,2019-2020,2020,2019,Anxiety disorders,Male,Agegroup:18–24years–95%CI,491.0,491.0,520.0
ED visit,2019-2020,2020,2019,Anxiety disorders,Total,Agegroup:18–24years–95%CI,611.0,611.0,634.0
ED visit,2019-2020,2020,2019,Personality disorders,Female,Agegroup:18–24years–95%CI,157.0,157.0,174.0
ED visit,2019-2020,2020,2019,Personality disorders,Male,Agegroup:18–24years–95%CI,40.0,40.0,49.0
ED visit,2019-2020,2020,2019,Personality disorders,Total,Agegroup:18–24years–95%CI,98.0,98.0,107.0
ED visit,2019-2020,2020,2019,Other disorders,Female,Agegroup:18–24years–95%CI,669.0,669.0,704.0
ED visit,2019-2020,2020,2019,Other disorders,Male,Agegroup:18–24years–95%CI,454.0,454.0,481.0
ED visit,2019-2020,2020,2019,Other disorders,Total,Agegroup:18–24years–95%CI,561.0,561.0,583.0
ED visit,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,575.0,575.0,608.0
ED visit,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,382.0,382.0,407.0
ED visit,2019-2020,2020,2019,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,478.0,478.0,499.0
ED visit,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,6.0,6.0,10.0
ED visit,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,12.0,12.0,17.0
ED visit,2019-2020,2020,2019,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,10.0,10.0,13.0
ED visit,2019-2020,2020,2019,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,15.0,15.0,20.0
ED visit,2019-2020,2020,2019,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
ED visit,2019-2020,2020,2019,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,8.0,8.0,11.0
ED visit,2019-2020,2020,2019,   Tic disorders,Female,Agegroup:18–24years–95%CI,0.0,0.0,2.0
ED visit,2019-2020,2020,2019,   Tic disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
ED visit,2019-2020,2020,2019,   Tic disorders,Total,Agegroup:18–24years–95%CI,1.0,1.0,2.0
ED visit,2019-2020,2020,2019,   ADHD,Female,Agegroup:18–24years–95%CI,5.0,5.0,8.0
ED visit,2019-2020,2020,2019,   ADHD,Male,Agegroup:18–24years–95%CI,9.0,9.0,13.0
ED visit,2019-2020,2020,2019,   ADHD,Total,Agegroup:18–24years–95%CI,7.0,7.0,10.0
ED visit,2020-2021,2021,2020,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,18.0,18.0,25.0
ED visit,2020-2021,2021,2020,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,12.0,12.0,17.0
ED visit,2020-2021,2021,2020,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,16.0,16.0,20.0
ED visit,2020-2021,2021,2020,Substance-related disorders,Female,Agegroup:18–24years–95%CI,487.0,487.0,517.0
ED visit,2020-2021,2021,2020,Substance-related disorders,Male,Agegroup:18–24years–95%CI,623.0,623.0,656.0
ED visit,2020-2021,2021,2020,Substance-related disorders,Total,Agegroup:18–24years–95%CI,562.0,562.0,585.0
ED visit,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,125.0,125.0,141.0
ED visit,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,263.0,263.0,284.0
ED visit,2020-2021,2021,2020,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,199.0,199.0,213.0
ED visit,2020-2021,2021,2020,Mood disorders,Female,Agegroup:18–24years–95%CI,530.0,530.0,562.0
ED visit,2020-2021,2021,2020,Mood disorders,Male,Agegroup:18–24years–95%CI,328.0,328.0,352.0
ED visit,2020-2021,2021,2020,Mood disorders,Total,Agegroup:18–24years–95%CI,429.0,429.0,449.0
ED visit,2020-2021,2021,2020,Anxiety disorders,Female,Agegroup:18–24years–95%CI,638.0,638.0,673.0
ED visit,2020-2021,2021,2020,Anxiety disorders,Male,Agegroup:18–24years–95%CI,428.0,428.0,455.0
ED visit,2020-2021,2021,2020,Anxiety disorders,Total,Agegroup:18–24years–95%CI,533.0,533.0,555.0
ED visit,2020-2021,2021,2020,Personality disorders,Female,Agegroup:18–24years–95%CI,135.0,135.0,152.0
ED visit,2020-2021,2021,2020,Personality disorders,Male,Agegroup:18–24years–95%CI,36.0,36.0,44.0
ED visit,2020-2021,2021,2020,Personality disorders,Total,Agegroup:18–24years–95%CI,85.0,85.0,94.0
ED visit,2020-2021,2021,2020,Other disorders,Female,Agegroup:18–24years–95%CI,567.0,567.0,600.0
ED visit,2020-2021,2021,2020,Other disorders,Male,Agegroup:18–24years–95%CI,392.0,392.0,418.0
ED visit,2020-2021,2021,2020,Other disorders,Total,Agegroup:18–24years–95%CI,480.0,480.0,501.0
ED visit,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,482.0,482.0,512.0
ED visit,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,325.0,325.0,349.0
ED visit,2020-2021,2021,2020,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,404.0,404.0,423.0
ED visit,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,6.0,6.0,10.0
ED visit,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,11.0,11.0,15.0
ED visit,2020-2021,2021,2020,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,9.0,9.0,12.0
ED visit,2020-2021,2021,2020,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,18.0,18.0,24.0
ED visit,2020-2021,2021,2020,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,1.0
ED visit,2020-2021,2021,2020,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,9.0,9.0,12.0
ED visit,2020-2021,2021,2020,   Tic disorders,Female,Agegroup:18–24years–95%CI,2.0,2.0,4.0
ED visit,2020-2021,2021,2020,   Tic disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,2.0
ED visit,2020-2021,2021,2020,   Tic disorders,Total,Agegroup:18–24years–95%CI,1.0,1.0,3.0
ED visit,2020-2021,2021,2020,   ADHD,Female,Agegroup:18–24years–95%CI,3.0,3.0,6.0
ED visit,2020-2021,2021,2020,   ADHD,Male,Agegroup:18–24years–95%CI,8.0,8.0,12.0
ED visit,2020-2021,2021,2020,   ADHD,Total,Agegroup:18–24years–95%CI,6.0,6.0,9.0
ED visit,2021-2022,2022,2021,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,21.0,21.0,28.0
ED visit,2021-2022,2022,2021,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,13.0,13.0,18.0
ED visit,2021-2022,2022,2021,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,18.0,18.0,22.0
ED visit,2021-2022,2022,2021,Substance-related disorders,Female,Agegroup:18–24years–95%CI,605.0,605.0,639.0
ED visit,2021-2022,2022,2021,Substance-related disorders,Male,Agegroup:18–24years–95%CI,638.0,638.0,672.0
ED visit,2021-2022,2022,2021,Substance-related disorders,Total,Agegroup:18–24years–95%CI,627.0,627.0,651.0
ED visit,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,126.0,126.0,142.0
ED visit,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,254.0,254.0,276.0
ED visit,2021-2022,2022,2021,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,195.0,195.0,209.0
ED visit,2021-2022,2022,2021,Mood disorders,Female,Agegroup:18–24years–95%CI,654.0,654.0,689.0
ED visit,2021-2022,2022,2021,Mood disorders,Male,Agegroup:18–24years–95%CI,370.0,370.0,396.0
ED visit,2021-2022,2022,2021,Mood disorders,Total,Agegroup:18–24years–95%CI,511.0,511.0,532.0
ED visit,2021-2022,2022,2021,Anxiety disorders,Female,Agegroup:18–24years–95%CI,736.0,736.0,774.0
ED visit,2021-2022,2022,2021,Anxiety disorders,Male,Agegroup:18–24years–95%CI,423.0,423.0,451.0
ED visit,2021-2022,2022,2021,Anxiety disorders,Total,Agegroup:18–24years–95%CI,578.0,578.0,601.0
ED visit,2021-2022,2022,2021,Personality disorders,Female,Agegroup:18–24years–95%CI,164.0,164.0,182.0
ED visit,2021-2022,2022,2021,Personality disorders,Male,Agegroup:18–24years–95%CI,39.0,39.0,47.0
ED visit,2021-2022,2022,2021,Personality disorders,Total,Agegroup:18–24years–95%CI,100.0,100.0,110.0
ED visit,2021-2022,2022,2021,Other disorders,Female,Agegroup:18–24years–95%CI,653.0,653.0,689.0
ED visit,2021-2022,2022,2021,Other disorders,Male,Agegroup:18–24years–95%CI,408.0,408.0,435.0
ED visit,2021-2022,2022,2021,Other disorders,Total,Agegroup:18–24years–95%CI,531.0,531.0,553.0
ED visit,2021-2022,2022,2021,   Trauma- and stressor-related disorders,Female,Agegroup:18–24years–95%CI,553.0,553.0,586.0
ED visit,2021-2022,2022,2021,   Trauma- and stressor-related disorders,Male,Agegroup:18–24years–95%CI,328.0,328.0,352.0
ED visit,2021-2022,2022,2021,   Trauma- and stressor-related disorders,Total,Agegroup:18–24years–95%CI,440.0,440.0,460.0
ED visit,2021-2022,2022,2021,"   Disruptive, impulse control and conduct disorders",Female,Agegroup:18–24years–95%CI,6.0,6.0,10.0
ED visit,2021-2022,2022,2021,"   Disruptive, impulse control and conduct disorders",Male,Agegroup:18–24years–95%CI,9.0,9.0,14.0
ED visit,2021-2022,2022,2021,"   Disruptive, impulse control and conduct disorders",Total,Agegroup:18–24years–95%CI,8.0,8.0,11.0
ED visit,2021-2022,2022,2021,   Eating and feeding disorders,Female,Agegroup:18–24years–95%CI,22.0,22.0,29.0
ED visit,2021-2022,2022,2021,   Eating and feeding disorders,Male,Agegroup:18–24years–95%CI,1.0,1.0,2.0
ED visit,2021-2022,2022,2021,   Eating and feeding disorders,Total,Agegroup:18–24years–95%CI,11.0,11.0,15.0
ED visit,2021-2022,2022,2021,   Tic disorders,Female,Agegroup:18–24years–95%CI,1.0,1.0,3.0
ED visit,2021-2022,2022,2021,   Tic disorders,Male,Agegroup:18–24years–95%CI,0.0,0.0,2.0
ED visit,2021-2022,2022,2021,   Tic disorders,Total,Agegroup:18–24years–95%CI,1.0,1.0,2.0
ED visit,2021-2022,2022,2021,   ADHD,Female,Agegroup:18–24years–95%CI,7.0,7.0,12.0
ED visit,2021-2022,2022,2021,   ADHD,Male,Agegroup:18–24years–95%CI,9.0,9.0,14.0
ED visit,2021-2022,2022,2021,   ADHD,Total,Agegroup:18–24years–95%CI,9.0,9.0,12.0
ED visit,2022-2023,2023,2022,Neurocognitive disorders,Female,Agegroup:18–24years–95%CI,14.0,14.0,20.0
ED visit,2022-2023,2023,2022,Neurocognitive disorders,Male,Agegroup:18–24years–95%CI,11.0,11.0,16.0
ED visit,2022-2023,2023,2022,Neurocognitive disorders,Total,Agegroup:18–24years–95%CI,13.0,13.0,17.0
ED visit,2022-2023,2023,2022,Substance-related disorders,Female,Agegroup:18–24years–95%CI,537.0,537.0,568.0
ED visit,2022-2023,2023,2022,Substance-related disorders,Male,Agegroup:18–24years–95%CI,575.0,575.0,607.0
ED visit,2022-2023,2023,2022,Substance-related disorders,Total,Agegroup:18–24years–95%CI,561.0,561.0,584.0
ED visit,2022-2023,2023,2022,Schizophrenic and psychotic disorders,Female,Agegroup:18–24years–95%CI,116.0,116.0,131.0
ED visit,2022-2023,2023,2022,Schizophrenic and psychotic disorders,Male,Agegroup:18–24years–95%CI,222.0,222.0,241.0
ED visit,2022-2023,2023,2022,Schizophrenic and psychotic disorders,Total,Agegroup:18–24years–95%CI,174.0,174.0,186.0
ED visit,2022-2023,2023,2022,Mood disorders,Female,Agegroup:18–24years–95%CI,546.0,546.0,578.0
ED visit,2022-2023,2023,2022,Mood disorders,Male,Agegroup:18–24years–95%CI,334.0,334.0,358.0
ED visit,2022-2023,2023,2022,Mood disorders,Total,Agegroup:18–24years–95%CI,440.0,440.0,459.0
ED visit,2022-2023,2023,2022,Anxiety disorders,Female,Agegroup:18–24years–95%CI,604.0,604.0,637.0
ED visit,2022-2023,2023,2022,Anxiety disorders,Male,Agegroup:18–24years–95%CI,356.0,356.0,380.0
